date,10m_u_component_of_wind_min,10m_u_component_of_wind_mean,10m_u_component_of_wind_max,10m_v_component_of_wind_min,10m_v_component_of_wind_mean,10m_v_component_of_wind_max,2m_temperature_min,2m_temperature_mean,2m_temperature_max,2m_dewpoint_temperature_min,2m_dewpoint_temperature_mean,2m_dewpoint_temperature_max,surface_solar_radiation_downwards_min,surface_solar_radiation_downwards_mean,surface_solar_radiation_downwards_max,total_cloud_cover_min,total_cloud_cover_mean,total_cloud_cover_max,utci_min,utci_mean,utci_max
24-04-1979,-2.4238007,-0.88380224,0.33392194,-0.8488215,1.2157916,2.5038488,298.6222,306.13254,313.16843,279.5946,286.78262,290.30667,0,1090702.4,3478065.2,0.2398993,0.3546323,0.52463394,294.24832,305.2600911,316.49747
25-04-1979,-1.4740098,-0.52880687,0.50505817,-0.6248418,1.6467681,3.070119,299.034,306.26425,312.6271,282.85098,288.03043,290.93655,0,1046961.7,3464785.2,0.017629799,0.15030503,0.31739822,295.40277,305.5518799,316.87112
26-04-1979,-1.353487,-0.40454206,0.6668283,-0.026221666,2.188396,3.2331307,299.23688,306.14944,312.08545,284.47382,289.12524,291.7158,0,1085288.6,3462089,0.011521696,0.09420838,0.21753006,295.13776,305.3473714,316.83768
27-04-1979,-0.9288455,0.093535006,1.1246438,0.6631531,2.383485,3.2688382,299.81348,306.9526,312.69775,285.02664,289.4315,292.3176,0,1067148.6,3442427.5,0.002129481,0.078721754,0.2752341,295.63348,306.0474243,317.31985
28-04-1979,-1.0238705,0.51081043,1.6458694,-0.1459961,1.8579178,3.234879,300.92154,307.3855,313.94107,283.78912,288.90903,292.3368,0,1039731.2,3444001.8,0.00131036,0.10085353,0.29644635,296.90762,306.8639119,317.85013
29-04-1979,-0.6726593,0.3232597,1.7468097,-0.7912538,1.1618999,2.7354069,301.31323,307.69177,314.07242,284.7032,289.478,292.54276,0,1078297.6,3520340.5,0.017622849,0.12588423,0.3881891,297.51895,307.3489176,318.61163
30-04-1979,-1.5906641,-0.53199655,0.6406211,-1.9196746,0.5488097,2.5355077,300.9673,307.32193,313.90485,283.94135,289.73596,293.42657,0,1104106.4,3624485,0.009733303,0.106601596,0.31799012,298.4168,307.1851807,318.21906
01-05-1979,-1.0228693,-0.09641889,0.911576,-2.1173804,0.20513396,1.8463366,300.31998,307.04883,313.64157,285.66803,289.26895,294.29706,0,1097072.4,3609525.2,0.004390429,0.13548248,0.3114616,297.84653,307.144165,317.83725
02-05-1979,-1.372184,-0.043694798,1.1387383,-0.5426949,1.253357,3.433105,301.38782,307.33005,313.9919,283.91602,288.29892,293.03946,0,1098443,3581487.5,0.020744588,0.18757088,0.6101248,297.3784,306.8688558,317.75195
03-05-1979,-0.9579852,0.40240517,1.8839722,0.5105885,1.740563,3.145953,302.07544,308.04703,314.26566,288.05414,290.34265,292.83405,0,1000068,3330642.8,0.48497117,0.74777013,0.8897565,298.25345,307.7657064,318.1299
04-05-1979,-0.8449173,0.40072593,1.5342702,-0.020665487,1.0516764,2.1431794,301.7799,307.82642,313.92,286.6891,289.74112,292.77078,0,1046033.8,3452665.5,0.2014544,0.5309921,0.77107555,298.71335,307.4986979,318.25717
05-05-1979,-0.29854578,0.33419046,1.4711065,-2.3159175,-0.36591616,1.2132907,300.73862,307.9991,314.52588,283.12,287.41803,291.95953,0,1107553.8,3635722.8,0.0412014,0.14448404,0.26029342,298.271,307.2567342,318.47043
06-05-1979,-1.3970531,-0.43073496,0.82732576,-1.4431672,0.4297119,2.5960839,300.9473,307.83923,314.06183,284.2041,287.83755,292.6287,0,1088684.9,3463942.5,0.027374836,0.16966528,0.26214606,298.10257,307.4577637,318.35037
07-05-1979,-2.0919957,-0.6812307,0.46392158,-0.74745333,1.2900294,2.9415863,300.52518,307.27512,314.2719,286.85046,290.1709,293.5821,0,1079381.1,3424103,0.012029953,0.1955175,0.40055433,298.4246,307.4500732,318.42557
08-05-1979,-2.5164661,-0.84139925,0.47065187,-0.01806436,1.7419597,3.6208196,300.27734,306.99045,312.99548,287.90912,290.75916,294.6936,0,1053907.6,3422935.2,0.000369749,0.20267038,0.61044794,297.98657,307.070638,317.63525
09-05-1979,-2.3944092,-0.65209764,0.7330957,-0.6911888,1.6541346,3.3578339,301.47678,307.43082,313.8176,286.5912,289.3315,291.9039,0,1053449.9,3411812.5,0.08793152,0.35133982,0.6933966,297.6901,307.3498535,317.7232
10-05-1979,-3.049201,-1.4050211,0.14188035,-1.294802,1.3273846,2.8649902,301.5483,307.81705,314.05447,287.49893,290.01913,292.54526,0,1017142.06,3506206.8,0.29307175,0.7366168,0.99153453,298.88446,307.8504639,318.69843
11-05-1979,-3.6635902,-1.8235574,0.37294096,-2.8923771,-0.20607726,1.2513098,302.4377,306.72778,311.71594,288.33475,291.43643,293.91302,0,671807.4,3004013.5,0.98083603,0.9953566,1,299.75168,307.399231,317.1228
12-05-1979,-3.2876203,-2.1249723,-1.0858319,-4.4293494,-2.868169,-0.9856989,298.15976,301.97018,304.70642,292.56918,293.98862,295.65454,0,310844.53,1286887,0.99994856,0.99999785,1,294.70502,301.1045736,307.97403
13-05-1979,-1.2091012,-0.2036664,1.450553,-4.2420797,-2.693464,-1.0470958,295.02002,297.37283,300.70496,293.7781,295.02274,295.82486,0,276148.9,1049846.1,0.94235307,0.9809339,1,293.46542,295.9642741,300.17062
14-05-1979,1.0703783,2.4290771,3.0805779,-0.92290753,1.005459,1.7841245,295.1679,296.22427,297.63776,292.8137,294.0941,295.08447,0,222378.45,796804.3,0.9445521,0.97606725,0.9953549,293.50162,295.8268229,299.14218
15-05-1979,0.30965644,1.9425157,3.290653,0.9448935,1.6391311,2.3492627,296.97324,299.54596,302.7738,292.623,293.1644,293.8032,0,671874,2463096.8,0.5658325,0.75255483,0.9895105,294.50446,298.0518392,304.05307
16-05-1979,1.9855163,2.8654726,3.7094288,-1.0444303,0.67571884,1.7364142,299.0814,303.09473,308.23877,289.95877,291.57703,293.76804,0,1081662.6,3413177.8,0.053492423,0.22152467,0.5786067,294.5899,301.5702108,310.9045
17-05-1979,1.6984143,2.823561,3.9356358,-2.3526495,-0.35185656,1.2419726,300.13388,305.02988,310.93124,286.99072,289.86157,291.78073,0,1136320,3582440.2,0.006603641,0.107954256,0.3769162,293.78455,302.5452881,312.75986
18-05-1979,1.5352962,2.739261,3.7295399,-1.8704196,-0.2645292,1.1083558,298.90936,305.48532,312.3582,287.1573,289.2828,290.9829,0,1139620,3641577.8,0.010382516,0.0414838,0.11649357,293.4165,303.2430216,313.986
19-05-1979,1.6874136,2.5740497,3.549651,-3.2011797,-0.9609244,0.9373476,298.86508,305.4074,311.14838,287.01483,288.89792,290.05618,0,1118209.9,3628663.8,0,0.07041207,0.19339845,293.60867,304.382609,315.096
20-05-1979,1.7761105,3.2007818,4.190031,-2.5102606,-0.7687498,0.9416542,301.95248,306.86108,312.69888,286.57025,288.32382,289.5574,0,1132524.4,3612552.5,0.034998614,0.12750535,0.26395234,295.66553,304.430013,314.92804
21-05-1979,1.7610149,3.2832375,4.785009,-2.207915,-0.5746819,1.1181114,301.2188,306.69516,312.6593,285.75525,288.36908,289.50943,0,1144081.6,3619465.5,0.013544068,0.048884585,0.12391027,295.24442,304.1969604,315.04663
22-05-1979,1.5865637,2.8347652,4.260453,-3.052761,-0.6689041,1.0687116,302.15747,306.83438,312.1225,288.7449,290.31155,291.7773,0,1047613.5,3351161.8,0.003050529,0.115980394,0.23030339,294.85776,305.1346436,315.43256
23-05-1979,1.3069923,2.306289,4.352817,-3.381402,-1.1997076,0.03141035,301.9107,307.05896,312.30548,289.30338,290.6193,291.7151,0,1003453.25,3293468.8,0.024862008,0.16559196,0.39885172,296.40378,305.4921875,315.3155
24-05-1979,1.0072749,1.8164629,2.748778,-2.1149454,-0.5217481,0.79149234,301.51416,307.08792,312.27084,285.73178,288.5666,290.90616,0,1024292.56,3279480,0.092568554,0.25562963,0.46205923,297.13455,306.3698934,316.72375
25-05-1979,0.4929657,1.3274682,2.5057611,-1.8998898,-0.37153736,0.48819223,301.10156,306.2905,312.2947,285.0316,289.08893,290.93826,0,1035011.8,3392774.5,0.015995564,0.26992252,0.65150625,297.70044,306.4689535,317.1928
26-05-1979,0.23246858,0.84242535,1.4795169,-1.0123214,0.29808876,1.7018487,302.02383,306.52805,312.0041,289.19565,290.42178,291.77563,0,1040346.3,3396405.2,0.13127327,0.24284773,0.39449707,298.0586,306.9435018,317.0609
27-05-1979,-0.4040937,0.44447282,1.4729977,-1.3468026,0.3850479,1.7413589,301.51373,306.91257,312.56342,289.83307,290.9775,292.23752,0,1043718.5,3332749.5,0.12795413,0.2298557,0.4310448,298.37714,307.1593018,317.7502
28-05-1979,-0.19041236,0.6681137,1.3111371,0.006868754,0.48857093,1.0659014,300.6039,306.13577,312.62308,288.3923,290.79593,293.17838,0,1008974.5,3450304.5,0.044536673,0.27037045,0.4302974,298.7844,307.6931559,318.1915
29-05-1979,0.5331919,1.0842607,1.6440433,-1.4295717,-0.3798263,0.40908083,300.7308,305.68015,311.98407,289.02014,291.45227,293.515,0,1041387,3356955.5,0.13611287,0.25088054,0.3984793,299.40268,307.4844157,317.34927
30-05-1979,-0.4435453,0.49890885,1.3173695,-1.9391159,-0.42669657,1.1069399,300.82843,306.89932,312.7155,289.13287,291.23532,293.27182,0,1010569,3172404.8,0.07456862,0.1850198,0.42552507,298.68185,307.5312093,317.53705
31-05-1979,-0.9635385,0.22024716,1.5215137,-0.26256338,1.3234414,2.9434528,301.0514,306.55338,312.61002,289.6158,291.18118,292.99017,0,1012463.8,3216078.8,0.019566186,0.18404548,0.3700511,298.33658,307.5770467,317.44693
01-06-1979,-0.610089,1.1121258,3.1361413,0.20789973,1.4529285,2.6254683,302.3788,306.28766,311.392,289.87683,292.34708,293.9179,0,1017580,3346252.8,0.10765343,0.363832,0.71375316,299.0178,307.4779867,317.54877
02-06-1979,-0.33507988,1.5074081,3.3420558,-0.6213665,0.9164838,2.3042982,302.10406,307.09238,312.55853,290.35797,291.59998,293.5085,0,999843,3192968.5,0.025536457,0.24772148,0.42557663,299.0411,307.7273356,317.29953
03-06-1979,1.0909567,2.4482715,3.8576026,-1.996882,0.0859166,1.7846768,303.40924,308.3657,314.57648,288.1935,290.72287,292.15158,0,989282.8,3308389.5,0.02385899,0.24680968,0.42061678,299.9319,308.0664469,317.66064
04-06-1979,-0.9370146,0.6492037,2.938008,-3.194208,-0.67082816,1.3082284,302.2343,308.78214,315.5231,288.00732,289.90897,291.87436,0,1053973.4,3334570.5,0.023154903,0.17239575,0.3074112,299.40646,308.5016886,319.0864
05-06-1979,-0.8669594,0.42447376,1.7617594,-2.584824,0.24799907,2.781031,302.3904,308.493,314.76584,286.56876,289.5184,291.41916,0,980061.94,3209790,0.020357918,0.12331033,0.30846104,298.8275,308.1818441,318.86438
06-06-1979,-0.24400875,1.1893731,2.9322436,-0.8234486,1.0600983,2.570008,302.84265,308.53323,314.86765,285.95987,289.19528,292.49756,0,1006628.44,3269182.2,0.06073677,0.33524442,0.48682463,298.7645,308.4295451,318.99588
07-06-1979,0.023052774,0.9947441,2.3425522,-0.63369626,0.7578183,2.0137782,302.8169,308.47083,314.27798,288.73453,291.1897,293.11578,0,1016389.2,3285923.2,0.036092017,0.1765142,0.32481492,299.5235,308.666687,319.1718
08-06-1979,-1.0384429,0.10188509,1.3926911,-0.97110045,1.0656943,2.9407818,302.8019,308.43365,313.91162,291.2472,292.64087,295.05542,0,1034556.7,3453078.5,0.120010875,0.34609196,0.570808,300.21216,309.3852132,319.61322
09-06-1979,0.42887136,1.535894,2.4821293,0.48145613,1.6269528,2.6888173,301.60568,306.90094,312.3939,293.43665,294.93332,296.63257,0,1015504.7,3261508.5,0.1934906,0.38714918,0.5278654,300.8479,308.4641927,318.40787
10-06-1979,1.3586167,2.1420307,3.113088,-0.8158008,0.43883005,1.6253387,302.14343,305.9132,311.6863,292.86584,294.20456,295.62762,0,1026356.3,3210257.5,0.31219476,0.6241069,0.8089482,300.8371,308.4545492,317.19244
11-06-1979,0.40996298,1.7069526,3.1254523,-1.7532678,0.7918164,2.933697,302.0804,307.18384,313.8027,291.70096,294.14474,296.00677,0,993929.3,3192914.8,0.1649448,0.64235145,0.9582933,300.2527,308.2775879,318.41357
12-06-1979,0.36768946,1.7206293,3.7038906,-1.1029474,0.8359363,2.781717,302.36765,307.007,312.69116,290.94022,292.2435,293.78195,0,1069505.6,3399730.8,0.2626294,0.49579835,0.83259505,299.75272,308.2995199,318.4839
13-06-1979,0.61137575,1.7045015,3.5041935,-1.8792313,0.26516664,1.7094752,303.1067,307.65723,312.8318,289.81747,292.14932,293.6564,0,1040548,3407476,0.2752746,0.45355758,0.6942834,299.5278,308.1459757,317.99304
14-06-1979,0.46528974,1.3694655,3.3796868,-0.4908819,1.1343373,2.93684,302.56445,307.10422,312.11432,290.24432,292.9194,293.70883,0,993511.06,3197089,0.36549944,0.51234245,0.606069,300.24734,308.014974,318.08423
15-06-1979,-0.2335208,1.4139725,4.0942163,-1.5874027,0.68546075,2.152581,302.2352,306.94824,312.1025,292.62704,293.75858,295.94403,0,1017898.8,3358377.8,0.12608406,0.30478308,0.43057755,299.97202,308.2476196,318.39084
16-06-1979,-0.85102886,0.3462226,1.7022727,1.4259487,2.2930682,3.361674,301.7128,306.11533,310.89355,292.30106,293.88834,294.69583,0,1021160,3215445.8,0.33193377,0.7825697,0.9816562,300.74112,307.6828206,316.5637
17-06-1979,0.49752298,2.4417899,4.333532,1.7113041,2.5026643,3.1324327,300.7418,306.15482,310.61823,291.85263,293.90048,295.54037,0,955355.5,3092283,0.286214,0.57254696,0.96237576,298.11914,306.1518351,314.6908
18-06-1979,2.2505705,3.70924,4.968192,0.32772243,1.5476707,2.2523563,300.0586,304.8532,310.1838,291.91745,293.1425,294.29736,0,925936,2872481.5,0.49873757,0.7577009,0.9558998,297.67795,304.8435872,313.11252
19-06-1979,1.9647315,3.3501194,4.4581895,-0.70224756,0.3478129,1.2426429,300.03607,303.80884,309.51443,293.72946,295.04904,296.696,0,837738.2,2941237.5,0.6615584,0.8849519,0.9947764,298.01624,304.1975098,313.54803
20-06-1979,1.4724796,3.8335238,5.460842,-2.7664459,-0.6389596,1.6102575,298.7309,303.33768,309.72037,293.5083,295.03113,296.33282,0,819431.7,2893637.5,0.7539372,0.8771457,0.995905,295.59036,303.3484294,313.2008
21-06-1979,1.8101999,3.6754322,5.1024933,-2.618542,-0.63218164,1.559469,298.90814,302.19293,305.86118,294.29422,295.89673,296.9749,0,691658.7,2299326.8,0.83951825,0.96064115,0.9999855,295.99445,302.0236003,310.63333
22-06-1979,2.9330885,4.2963557,5.273921,-2.4669213,-0.74688387,1.1172748,297.15045,300.97708,305.14822,295.0557,295.6726,296.44412,0,562456.06,2296282.8,0.93968844,0.9826166,0.9998288,294.00818,300.8747965,309.0718
23-06-1979,3.0091395,4.186521,5.1518435,-1.5190285,-0.34046125,1.0473343,296.53598,298.7341,301.61172,295.23328,296.03964,297.0356,0,240156.2,1152603.8,0.99966,0.9999711,1,293.83026,297.5664063,302.56442
24-06-1979,4.6582994,5.5551887,6.6681066,-0.91010576,0.035214584,1.1404165,297.0272,297.71167,298.836,295.41592,296.25497,297.04773,0,129536.9,449744.56,1,1,1,292.28577,294.648112,297.61252
25-06-1979,5.074188,6.161471,6.7291627,0.4017388,1.7782121,2.686565,296.6261,297.79175,299.50363,294.57138,295.5034,296.27164,0,286258.38,1247765.1,0.9786795,0.9965841,1,292.17978,293.7385864,296.74948
26-06-1979,4.622932,5.2054534,6.261714,1.8475808,2.6556365,3.3223195,298.1475,300.70108,303.96313,294.3442,295.56555,296.48322,0,576284,2075614.4,0.90494657,0.9665057,0.99208546,292.25473,297.3994344,303.3855
27-06-1979,4.089292,5.737879,7.882766,0.6165476,1.868394,2.7150373,299.1375,302.52258,305.8921,293.7908,294.41135,295.09943,0,733251.8,2283439.2,0.7010653,0.9005461,0.99790436,294.16302,300.0657349,306.97766
28-06-1979,3.7971654,5.5173798,7.3036985,-0.17751513,0.6722214,1.3227465,299.0313,301.96768,304.768,294.20294,295.04807,295.77936,0,670747.94,2062594.9,0.7732999,0.981039,0.99943835,294.33383,300.0143636,306.60916
29-06-1979,4.4324903,6.031132,8.166235,-0.25314575,0.63008654,1.1201869,299.63898,302.55185,305.50452,293.10327,294.22745,295.04092,0,706505,2164553.8,0.8028361,0.98132324,1,294.361,299.9208984,306.7332
30-06-1979,3.846828,5.757941,7.934345,0.14695866,0.86059946,1.4096289,299.60904,302.71887,306.03796,293.46243,293.97433,294.5132,0,649346.44,2142332,0.9115189,0.9806264,0.9985637,294.18704,299.9460449,306.30048
01-07-1979,3.836883,5.403015,7.0888743,-0.10280693,0.89561653,1.5043951,299.36276,301.9049,304.5637,293.2053,294.3536,295.34595,0,653834.8,2014107.1,0.7279511,0.9539768,0.9991739,294.45236,299.6262817,305.093
02-07-1979,2.2665565,4.7768,7.261722,-1.6657364,0.004111221,1.3661017,299.72586,303.41974,307.31085,292.4304,293.86566,294.97427,0,778914.8,2371378.8,0.66215914,0.91324615,0.9936795,294.71637,301.0420736,307.68353
03-07-1979,2.1916773,4.353611,6.3174033,-1.7551074,-0.14453284,1.0592567,299.1972,302.8985,306.89502,293.4464,294.55844,295.65906,0,815900.94,2669571.5,0.7103621,0.9282269,0.99298614,294.36987,300.9192301,307.61807
04-07-1979,2.432708,4.3152003,5.839513,-1.6154412,-0.2820773,0.9738167,299.14124,302.91647,306.9048,293.93405,294.6967,295.3814,0,928057.8,2910568.5,0.34312746,0.5914004,0.979509,295.2523,301.2894694,308.36334
05-07-1979,2.1728647,3.9162977,5.5958962,-2.0296023,-0.58948314,0.8050664,299.64166,302.72687,307.34604,292.4571,294.04938,295.01944,0,934026.8,3015701.5,0.4269283,0.6960904,0.8565503,295.14258,301.7089844,309.04697
06-07-1979,2.2277586,4.0799346,5.4558716,-2.565635,-1.0976539,0.1836531,299.64264,303.1119,307.32355,292.5553,294.01126,295.08112,0,918639.8,3143882.8,0.3777134,0.5973843,0.9059985,295.3486,301.7521159,309.11923
07-07-1979,1.2193012,3.634927,5.857521,-2.6578588,-1.0361975,0.6070174,298.9687,302.22348,306.14294,293.97266,294.9609,296.06,0,627360.06,2832392.2,0.8520457,0.98370296,1,295.31207,302.0894368,309.20468
08-07-1979,3.1815283,3.734583,4.3486977,-1.1300204,-0.15026022,1.2532727,297.6259,299.18387,300.90402,295.4415,296.24542,296.67554,0,425006.16,1832424.4,0.97376937,0.9980175,1,294.31104,298.0238241,302.46222
09-07-1979,2.9380229,4.065664,5.257704,-0.32763943,0.7487157,1.592511,298.33493,300.4828,304.1377,295.66995,296.1622,296.8289,0,687006.06,2209518.8,0.6663997,0.8669241,0.97362167,294.06683,299.4172567,305.24994
10-07-1979,2.3813245,4.3774467,6.600631,-0.9528122,0.46807405,1.6106439,298.78885,301.84128,305.05197,294.41025,295.4176,296.1748,0,801170.5,2346810.2,0.7185251,0.8836182,0.95949215,295.45886,300.9751383,307.11377
11-07-1979,2.0197666,3.938839,5.8193016,-1.4354872,-0.39214003,0.4876612,299.3451,302.59442,306.282,294.28806,294.97327,295.37042,0,822789.7,2580268,0.81771743,0.940741,0.9965962,295.4193,301.8636882,307.98218
12-07-1979,1.0983108,3.1776543,5.1094146,-1.3220468,-0.04770564,1.4526787,299.16376,302.20093,305.80884,293.4154,294.89853,296.16315,0,719886.2,2267355.5,0.95269054,0.9925278,1,296.54822,301.7784831,307.84094
13-07-1979,1.3629225,3.3541648,5.61726,-0.16214442,0.7329109,1.667423,297.86157,301.24313,304.9925,295.22427,295.78976,296.55643,0,680678.5,2311183,0.9682692,0.99341226,1,295.5951,300.9883626,308.2851
14-07-1979,2.1655257,3.1025221,4.431288,0.8200349,1.3838791,1.9575943,298.3178,300.98947,304.91455,294.86044,295.79068,296.95114,0,726863.8,2606078.2,0.53405166,0.87151355,0.9963473,295.2512,300.3987223,307.5517
15-07-1979,2.1861844,3.3540726,5.0517683,0.99478656,1.3299206,1.6628965,298.71545,301.5668,305.9081,294.8503,295.4783,296.17798,0,874981.56,2900132.5,0.38139638,0.56974006,0.8149073,294.9377,301.1818034,308.57666
16-07-1979,1.3089892,2.98129,4.767197,-0.07941303,0.5433232,1.02733,299.18686,302.44498,306.2294,295.26413,295.71695,296.2514,0,866462.3,2824844.8,0.5210156,0.7034964,0.8849704,295.57278,302.3523966,309.1906
17-07-1979,0.43297094,2.5469835,4.381484,-0.5094061,0.5167586,1.5571467,299.7048,302.8408,307.0514,294.3665,295.13995,295.66644,0,850972,2645232.8,0.60116154,0.8933668,0.9954797,296.95374,302.8387044,309.87628
18-07-1979,0.39084837,2.4711726,3.5673065,-0.13075948,0.68903834,1.9265418,299.76428,302.90015,306.753,293.6648,294.78583,295.29297,0,764398.56,2567792.5,0.9181776,0.9782346,0.9999002,297.17438,303.0957845,310.63483
19-07-1979,0.8948909,2.6769352,3.909579,-0.65614086,0.3220735,1.2635804,300.10834,302.8843,305.92093,293.6619,294.40506,295.72195,0,809236.56,2768273.8,0.8411069,0.92428225,0.9818396,297.01306,302.7494914,310.1392
20-07-1979,-0.28280643,1.7621231,3.6122715,-0.7825548,0.23849003,1.3605027,299.051,302.15292,305.15674,294.08646,294.89865,295.77768,0,816446.5,2932171.2,0.7523612,0.9009859,0.990251,297.22928,302.8476563,310.07986
21-07-1979,-0.6944851,0.8062792,2.188106,-1.2950112,0.24105518,1.6224425,299.4197,302.7637,307.34537,294.5333,295.65515,296.54877,0,887477.06,2812030.2,0.66763294,0.86118585,0.9626727,297.45297,304.3558757,312.2396
22-07-1979,-0.77150196,0.7203235,2.3439255,-0.9313008,0.1473942,1.5798435,298.27628,301.52194,305.89478,295.62564,296.4028,297.24664,0,780886,2585126.5,0.8056111,0.9057897,0.96684754,297.99765,304.5325724,311.94205
23-07-1979,-1.1174515,0.26934683,1.8342893,-0.2857535,1.1060743,2.3980238,297.46155,301.47708,305.83493,296.1452,296.66354,297.31842,0,775325.8,2849287.5,0.70372105,0.8826962,0.98631454,297.6253,303.9253743,312.04053
24-07-1979,-1.5823544,-0.71630764,0.60501766,0.41408464,1.7915217,2.5596845,298.21915,300.91428,305.22943,295.50845,296.4804,297.0288,0,767191.8,2517093.8,0.258555,0.7751956,0.9922804,297.884,303.2733561,310.7268
25-07-1979,-0.99023867,0.15375154,1.6124591,1.2692976,1.9837977,2.9476144,298.15735,301.90564,305.62335,294.95444,296.21985,296.9658,0,899084,2974940,0.31175497,0.59298843,0.92619246,297.06607,303.5927327,311.4048
